quarter,quarter_time,hb,hbt,hbtqf,cancer_type,cancer_type_qf,hbqf,referrals_standard,referrals,referrals_standard_qf,referrals_standard_qf_values,referrals_treated_standard,referrals_treated,referrals_treated_qf,referrals_treated_qf_values
2017Q4,2017 Q4,S08000032,S08000032,NA,Urological,NA,NA,31day_standard,114,31day_standard_qf,NA,within31days,108,within31days_qf,NA
2017Q4,2017 Q4,S08000032,S08000032,NA,Urological,NA,NA,62day_standard,46,62day_standard_qf,NA,within62days,43,within62days_qf,NA
2017Q4,2017 Q4,S08000032,SB0801,NA,Lung,NA,NA,31day_standard,14,31day_standard_qf,NA,within31days,14,within31days_qf,NA
2017Q4,2017 Q4,S08000032,SB0801,NA,Lung,NA,NA,62day_standard,7,62day_standard_qf,NA,within62days,7,within62days_qf,NA
2018Q1,2018 Q1,S08000015,S08000015,NA,Breast,NA,NA,31day_standard,86,31day_standard_qf,NA,within31days,83,within31days_qf,NA
2018Q1,2018 Q1,S08000015,S08000015,NA,Breast,NA,NA,62day_standard,75,62day_standard_qf,NA,within62days,74,within62days_qf,NA
2018Q1,2018 Q1,S08000015,S08000015,NA,Cervical,NA,NA,31day_standard,4,31day_standard_qf,NA,within31days,4,within31days_qf,NA
2018Q1,2018 Q1,S08000015,S08000015,NA,Cervical,NA,NA,62day_standard,4,62day_standard_qf,NA,within62days,4,within62days_qf,NA
2018Q1,2018 Q1,S08000015,S08000015,NA,Colorectal,NA,NA,31day_standard,58,31day_standard_qf,NA,within31days,58,within31days_qf,NA
2018Q1,2018 Q1,S08000015,S08000015,NA,Colorectal,NA,NA,62day_standard,41,62day_standard_qf,NA,within62days,35,within62days_qf,NA
2018Q1,2018 Q1,S08000015,S08000015,NA,Head & Neck,NA,NA,31day_standard,8,31day_standard_qf,NA,within31days,8,within31days_qf,NA
2018Q1,2018 Q1,S08000015,S08000015,NA,Head & Neck,NA,NA,62day_standard,5,62day_standard_qf,NA,within62days,5,within62days_qf,NA
2018Q1,2018 Q1,S08000015,S08000015,NA,Lung,NA,NA,31day_standard,26,31day_standard_qf,NA,within31days,26,within31days_qf,NA
2018Q1,2018 Q1,S08000015,S08000015,NA,Lung,NA,NA,62day_standard,23,62day_standard_qf,NA,within62days,22,within62days_qf,NA
2018Q1,2018 Q1,S08000015,S08000015,NA,Lymphoma,NA,NA,31day_standard,11,31day_standard_qf,NA,within31days,11,within31days_qf,NA
2018Q1,2018 Q1,S08000015,S08000015,NA,Melanoma,NA,NA,31day_standard,28,31day_standard_qf,NA,within31days,28,within31days_qf,NA
2018Q1,2018 Q1,S08000015,S08000015,NA,Melanoma,NA,NA,62day_standard,12,62day_standard_qf,NA,within62days,9,within62days_qf,NA
2018Q1,2018 Q1,S08000015,S08000015,NA,Ovarian,NA,NA,31day_standard,4,31day_standard_qf,NA,within31days,4,within31days_qf,NA
2018Q1,2018 Q1,S08000015,S08000015,NA,Ovarian,NA,NA,62day_standard,4,62day_standard_qf,NA,within62days,4,within62days_qf,NA
2018Q1,2018 Q1,S08000015,S08000015,NA,Upper GI,NA,NA,31day_standard,25,31day_standard_qf,NA,within31days,25,within31days_qf,NA
2018Q1,2018 Q1,S08000015,S08000015,NA,Upper GI,NA,NA,62day_standard,21,62day_standard_qf,NA,within62days,18,within62days_qf,NA
2018Q1,2018 Q1,S08000015,S08000015,NA,Urological,NA,NA,31day_standard,61,31day_standard_qf,NA,within31days,56,within31days_qf,NA
2018Q1,2018 Q1,S08000015,S08000015,NA,Urological,NA,NA,62day_standard,32,62day_standard_qf,NA,within62days,29,within62days_qf,NA
2018Q1,2018 Q1,S08000015,S08000017,NA,Breast,NA,NA,31day_standard,5,31day_standard_qf,NA,within31days,5,within31days_qf,NA
2018Q1,2018 Q1,S08000015,S08000017,NA,Breast,NA,NA,62day_standard,5,62day_standard_qf,NA,within62days,5,within62days_qf,NA
2018Q1,2018 Q1,S08000015,S08000024,NA,Breast,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2018Q1,2018 Q1,S08000015,S08000024,NA,Breast,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,0,within62days_qf,NA
2018Q1,2018 Q1,S08000015,S08000031,NA,Breast,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2018Q1,2018 Q1,S08000015,S08000031,NA,Breast,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2018Q1,2018 Q1,S08000015,S08000031,NA,Cervical,NA,NA,31day_standard,3,31day_standard_qf,NA,within31days,3,within31days_qf,NA
2018Q1,2018 Q1,S08000015,S08000031,NA,Cervical,NA,NA,62day_standard,3,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2018Q1,2018 Q1,S08000015,S08000031,NA,Colorectal,NA,NA,31day_standard,5,31day_standard_qf,NA,within31days,4,within31days_qf,NA
2018Q1,2018 Q1,S08000015,S08000031,NA,Colorectal,NA,NA,62day_standard,3,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2018Q1,2018 Q1,S08000015,S08000031,NA,Head & Neck,NA,NA,31day_standard,9,31day_standard_qf,NA,within31days,9,within31days_qf,NA
2018Q1,2018 Q1,S08000015,S08000031,NA,Head & Neck,NA,NA,62day_standard,4,62day_standard_qf,NA,within62days,3,within62days_qf,NA
2018Q1,2018 Q1,S08000015,S08000031,NA,Lung,NA,NA,31day_standard,9,31day_standard_qf,NA,within31days,9,within31days_qf,NA
2018Q1,2018 Q1,S08000015,S08000031,NA,Lung,NA,NA,62day_standard,7,62day_standard_qf,NA,within62days,5,within62days_qf,NA
2018Q1,2018 Q1,S08000015,S08000031,NA,Lymphoma,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2018Q1,2018 Q1,S08000015,S08000031,NA,Ovarian,NA,NA,31day_standard,7,31day_standard_qf,NA,within31days,7,within31days_qf,NA
2018Q1,2018 Q1,S08000015,S08000031,NA,Ovarian,NA,NA,62day_standard,6,62day_standard_qf,NA,within62days,4,within62days_qf,NA
2018Q1,2018 Q1,S08000015,S08000031,NA,Upper GI,NA,NA,31day_standard,17,31day_standard_qf,NA,within31days,16,within31days_qf,NA
2018Q1,2018 Q1,S08000015,S08000031,NA,Upper GI,NA,NA,62day_standard,13,62day_standard_qf,NA,within62days,10,within62days_qf,NA
2018Q1,2018 Q1,S08000015,S08000031,NA,Urological,NA,NA,31day_standard,6,31day_standard_qf,NA,within31days,6,within31days_qf,NA
2018Q1,2018 Q1,S08000015,S08000031,NA,Urological,NA,NA,62day_standard,2,62day_standard_qf,NA,within62days,2,within62days_qf,NA
2018Q1,2018 Q1,S08000015,SB0801,NA,Lung,NA,NA,31day_standard,9,31day_standard_qf,NA,within31days,9,within31days_qf,NA
2018Q1,2018 Q1,S08000015,SB0801,NA,Lung,NA,NA,62day_standard,5,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2018Q1,2018 Q1,S08000016,S08000016,NA,Breast,NA,NA,31day_standard,13,31day_standard_qf,NA,within31days,13,within31days_qf,NA
2018Q1,2018 Q1,S08000016,S08000016,NA,Breast,NA,NA,62day_standard,7,62day_standard_qf,NA,within62days,7,within62days_qf,NA
2018Q1,2018 Q1,S08000016,S08000016,NA,Cervical,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2018Q1,2018 Q1,S08000016,S08000016,NA,Cervical,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2018Q1,2018 Q1,S08000016,S08000016,NA,Colorectal,NA,NA,31day_standard,23,31day_standard_qf,NA,within31days,23,within31days_qf,NA
2018Q1,2018 Q1,S08000016,S08000016,NA,Colorectal,NA,NA,62day_standard,15,62day_standard_qf,NA,within62days,15,within62days_qf,NA
2018Q1,2018 Q1,S08000016,S08000016,NA,Head & Neck,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2018Q1,2018 Q1,S08000016,S08000016,NA,Head & Neck,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2018Q1,2018 Q1,S08000016,S08000016,NA,Lung,NA,NA,31day_standard,18,31day_standard_qf,NA,within31days,18,within31days_qf,NA
2018Q1,2018 Q1,S08000016,S08000016,NA,Lung,NA,NA,62day_standard,15,62day_standard_qf,NA,within62days,15,within62days_qf,NA
2018Q1,2018 Q1,S08000016,S08000016,NA,Lymphoma,NA,NA,31day_standard,10,31day_standard_qf,NA,within31days,10,within31days_qf,NA
2018Q1,2018 Q1,S08000016,S08000016,NA,Lymphoma,NA,NA,62day_standard,4,62day_standard_qf,NA,within62days,4,within62days_qf,NA
2018Q1,2018 Q1,S08000016,S08000016,NA,Melanoma,NA,NA,31day_standard,4,31day_standard_qf,NA,within31days,4,within31days_qf,NA
2018Q1,2018 Q1,S08000016,S08000016,NA,Melanoma,NA,NA,62day_standard,3,62day_standard_qf,NA,within62days,3,within62days_qf,NA
2018Q1,2018 Q1,S08000016,S08000016,NA,Ovarian,NA,NA,31day_standard,4,31day_standard_qf,NA,within31days,4,within31days_qf,NA
2018Q1,2018 Q1,S08000016,S08000016,NA,Ovarian,NA,NA,62day_standard,3,62day_standard_qf,NA,within62days,3,within62days_qf,NA
2018Q1,2018 Q1,S08000016,S08000016,NA,Upper GI,NA,NA,31day_standard,11,31day_standard_qf,NA,within31days,11,within31days_qf,NA
2018Q1,2018 Q1,S08000016,S08000016,NA,Upper GI,NA,NA,62day_standard,9,62day_standard_qf,NA,within62days,9,within62days_qf,NA
2018Q1,2018 Q1,S08000016,S08000016,NA,Urological,NA,NA,31day_standard,14,31day_standard_qf,NA,within31days,14,within31days_qf,NA
2018Q1,2018 Q1,S08000016,S08000016,NA,Urological,NA,NA,62day_standard,7,62day_standard_qf,NA,within62days,7,within62days_qf,NA
2018Q1,2018 Q1,S08000016,S08000024,NA,Breast,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2018Q1,2018 Q1,S08000016,S08000024,NA,Breast,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2018Q1,2018 Q1,S08000016,S08000024,NA,Colorectal,NA,NA,31day_standard,8,31day_standard_qf,NA,within31days,8,within31days_qf,NA
2018Q1,2018 Q1,S08000016,S08000024,NA,Colorectal,NA,NA,62day_standard,5,62day_standard_qf,NA,within62days,4,within62days_qf,NA
2018Q1,2018 Q1,S08000016,S08000024,NA,Head & Neck,NA,NA,31day_standard,5,31day_standard_qf,NA,within31days,3,within31days_qf,NA
2018Q1,2018 Q1,S08000016,S08000024,NA,Head & Neck,NA,NA,62day_standard,3,62day_standard_qf,NA,within62days,3,within62days_qf,NA
2018Q1,2018 Q1,S08000016,S08000024,NA,Lung,NA,NA,31day_standard,15,31day_standard_qf,NA,within31days,14,within31days_qf,NA
2018Q1,2018 Q1,S08000016,S08000024,NA,Lung,NA,NA,62day_standard,7,62day_standard_qf,NA,within62days,7,within62days_qf,NA
2018Q1,2018 Q1,S08000016,S08000024,NA,Lymphoma,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2018Q1,2018 Q1,S08000016,S08000024,NA,Lymphoma,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2018Q1,2018 Q1,S08000016,S08000024,NA,Melanoma,NA,NA,31day_standard,2,31day_standard_qf,NA,within31days,2,within31days_qf,NA
2018Q1,2018 Q1,S08000016,S08000024,NA,Melanoma,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2018Q1,2018 Q1,S08000016,S08000024,NA,Ovarian,NA,NA,31day_standard,3,31day_standard_qf,NA,within31days,3,within31days_qf,NA
2018Q1,2018 Q1,S08000016,S08000024,NA,Ovarian,NA,NA,62day_standard,3,62day_standard_qf,NA,within62days,3,within62days_qf,NA
2018Q1,2018 Q1,S08000016,S08000024,NA,Upper GI,NA,NA,31day_standard,5,31day_standard_qf,NA,within31days,5,within31days_qf,NA
2018Q1,2018 Q1,S08000016,S08000024,NA,Upper GI,NA,NA,62day_standard,2,62day_standard_qf,NA,within62days,2,within62days_qf,NA
2018Q1,2018 Q1,S08000016,S08000024,NA,Urological,NA,NA,31day_standard,8,31day_standard_qf,NA,within31days,2,within31days_qf,NA
2018Q1,2018 Q1,S08000016,S08000024,NA,Urological,NA,NA,62day_standard,4,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2018Q1,2018 Q1,S08000017,S08000017,NA,Breast,NA,NA,31day_standard,21,31day_standard_qf,NA,within31days,21,within31days_qf,NA
2018Q1,2018 Q1,S08000017,S08000017,NA,Breast,NA,NA,62day_standard,17,62day_standard_qf,NA,within62days,17,within62days_qf,NA
2018Q1,2018 Q1,S08000017,S08000017,NA,Colorectal,NA,NA,31day_standard,31,31day_standard_qf,NA,within31days,30,within31days_qf,NA
2018Q1,2018 Q1,S08000017,S08000017,NA,Colorectal,NA,NA,62day_standard,22,62day_standard_qf,NA,within62days,22,within62days_qf,NA
2018Q1,2018 Q1,S08000017,S08000017,NA,Head & Neck,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2018Q1,2018 Q1,S08000017,S08000017,NA,Head & Neck,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2018Q1,2018 Q1,S08000017,S08000017,NA,Lung,NA,NA,31day_standard,24,31day_standard_qf,NA,within31days,24,within31days_qf,NA
2018Q1,2018 Q1,S08000017,S08000017,NA,Lung,NA,NA,62day_standard,18,62day_standard_qf,NA,within62days,18,within62days_qf,NA
2018Q1,2018 Q1,S08000017,S08000017,NA,Lymphoma,NA,NA,31day_standard,7,31day_standard_qf,NA,within31days,7,within31days_qf,NA
2018Q1,2018 Q1,S08000017,S08000017,NA,Lymphoma,NA,NA,62day_standard,3,62day_standard_qf,NA,within62days,2,within62days_qf,NA
2018Q1,2018 Q1,S08000017,S08000017,NA,Melanoma,NA,NA,31day_standard,7,31day_standard_qf,NA,within31days,7,within31days_qf,NA
2018Q1,2018 Q1,S08000017,S08000017,NA,Melanoma,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2018Q1,2018 Q1,S08000017,S08000017,NA,Ovarian,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2018Q1,2018 Q1,S08000017,S08000017,NA,Ovarian,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2018Q1,2018 Q1,S08000017,S08000017,NA,Upper GI,NA,NA,31day_standard,22,31day_standard_qf,NA,within31days,22,within31days_qf,NA
2018Q1,2018 Q1,S08000017,S08000017,NA,Upper GI,NA,NA,62day_standard,16,62day_standard_qf,NA,within62days,16,within62days_qf,NA
2018Q1,2018 Q1,S08000017,S08000017,NA,Urological,NA,NA,31day_standard,28,31day_standard_qf,NA,within31days,24,within31days_qf,NA
2018Q1,2018 Q1,S08000017,S08000017,NA,Urological,NA,NA,62day_standard,12,62day_standard_qf,NA,within62days,11,within62days_qf,NA
2018Q1,2018 Q1,S08000017,S08000024,NA,Colorectal,NA,NA,31day_standard,4,31day_standard_qf,NA,within31days,3,within31days_qf,NA
2018Q1,2018 Q1,S08000017,S08000024,NA,Colorectal,NA,NA,62day_standard,2,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2018Q1,2018 Q1,S08000017,S08000024,NA,Head & Neck,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2018Q1,2018 Q1,S08000017,S08000024,NA,Lung,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2018Q1,2018 Q1,S08000017,S08000024,NA,Lung,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2018Q1,2018 Q1,S08000017,S08000024,NA,Lymphoma,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2018Q1,2018 Q1,S08000017,S08000024,NA,Ovarian,NA,NA,31day_standard,2,31day_standard_qf,NA,within31days,2,within31days_qf,NA
2018Q1,2018 Q1,S08000017,S08000024,NA,Upper GI,NA,NA,31day_standard,5,31day_standard_qf,NA,within31days,5,within31days_qf,NA
2018Q1,2018 Q1,S08000017,S08000024,NA,Upper GI,NA,NA,62day_standard,2,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2018Q1,2018 Q1,S08000017,S08000024,NA,Urological,NA,NA,31day_standard,13,31day_standard_qf,NA,within31days,6,within31days_qf,NA
2018Q1,2018 Q1,S08000017,S08000024,NA,Urological,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,0,within62days_qf,NA
2018Q1,2018 Q1,S08000017,S08000031,NA,Head & Neck,NA,NA,31day_standard,2,31day_standard_qf,NA,within31days,2,within31days_qf,NA
2018Q1,2018 Q1,S08000017,S08000031,NA,Head & Neck,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2018Q1,2018 Q1,S08000017,SB0801,NA,Lung,NA,NA,31day_standard,3,31day_standard_qf,NA,within31days,3,within31days_qf,NA
2018Q1,2018 Q1,S08000017,SB0801,NA,Lung,NA,NA,62day_standard,2,62day_standard_qf,NA,within62days,2,within62days_qf,NA
2018Q1,2018 Q1,S08000019,S08000019,NA,Breast,NA,NA,31day_standard,32,31day_standard_qf,NA,within31days,31,within31days_qf,NA
2018Q1,2018 Q1,S08000019,S08000019,NA,Breast,NA,NA,62day_standard,25,62day_standard_qf,NA,within62days,25,within62days_qf,NA
2018Q1,2018 Q1,S08000019,S08000019,NA,Cervical,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2018Q1,2018 Q1,S08000019,S08000019,NA,Cervical,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2018Q1,2018 Q1,S08000019,S08000019,NA,Colorectal,NA,NA,31day_standard,43,31day_standard_qf,NA,within31days,40,within31days_qf,NA
2018Q1,2018 Q1,S08000019,S08000019,NA,Colorectal,NA,NA,62day_standard,28,62day_standard_qf,NA,within62days,19,within62days_qf,NA
2018Q1,2018 Q1,S08000019,S08000019,NA,Head & Neck,NA,NA,31day_standard,7,31day_standard_qf,NA,within31days,7,within31days_qf,NA
2018Q1,2018 Q1,S08000019,S08000019,NA,Head & Neck,NA,NA,62day_standard,3,62day_standard_qf,NA,within62days,3,within62days_qf,NA
2018Q1,2018 Q1,S08000019,S08000019,NA,Lung,NA,NA,31day_standard,37,31day_standard_qf,NA,within31days,37,within31days_qf,NA
2018Q1,2018 Q1,S08000019,S08000019,NA,Lung,NA,NA,62day_standard,32,62day_standard_qf,NA,within62days,31,within62days_qf,NA
2018Q1,2018 Q1,S08000019,S08000019,NA,Lymphoma,NA,NA,31day_standard,16,31day_standard_qf,NA,within31days,16,within31days_qf,NA
2018Q1,2018 Q1,S08000019,S08000019,NA,Lymphoma,NA,NA,62day_standard,12,62day_standard_qf,NA,within62days,11,within62days_qf,NA
2018Q1,2018 Q1,S08000019,S08000019,NA,Melanoma,NA,NA,31day_standard,23,31day_standard_qf,NA,within31days,20,within31days_qf,NA
2018Q1,2018 Q1,S08000019,S08000019,NA,Melanoma,NA,NA,62day_standard,18,62day_standard_qf,NA,within62days,14,within62days_qf,NA
2018Q1,2018 Q1,S08000019,S08000019,NA,Ovarian,NA,NA,31day_standard,3,31day_standard_qf,NA,within31days,3,within31days_qf,NA
2018Q1,2018 Q1,S08000019,S08000019,NA,Ovarian,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2018Q1,2018 Q1,S08000019,S08000019,NA,Upper GI,NA,NA,31day_standard,14,31day_standard_qf,NA,within31days,14,within31days_qf,NA
2018Q1,2018 Q1,S08000019,S08000019,NA,Upper GI,NA,NA,62day_standard,12,62day_standard_qf,NA,within62days,12,within62days_qf,NA
2018Q1,2018 Q1,S08000019,S08000019,NA,Urological,NA,NA,31day_standard,116,31day_standard_qf,NA,within31days,114,within31days_qf,NA
2018Q1,2018 Q1,S08000019,S08000019,NA,Urological,NA,NA,62day_standard,64,62day_standard_qf,NA,within62days,51,within62days_qf,NA
2018Q1,2018 Q1,S08000019,S08000024,NA,Lung,NA,NA,31day_standard,2,31day_standard_qf,NA,within31days,2,within31days_qf,NA
2018Q1,2018 Q1,S08000019,S08000024,NA,Lung,NA,NA,62day_standard,2,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2018Q1,2018 Q1,S08000019,S08000024,NA,Upper GI,NA,NA,31day_standard,3,31day_standard_qf,NA,within31days,2,within31days_qf,NA
2018Q1,2018 Q1,S08000019,S08000024,NA,Upper GI,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2018Q1,2018 Q1,S08000019,S08000031,NA,Cervical,NA,NA,31day_standard,2,31day_standard_qf,NA,within31days,2,within31days_qf,NA
2018Q1,2018 Q1,S08000019,S08000031,NA,Head & Neck,NA,NA,31day_standard,7,31day_standard_qf,NA,within31days,6,within31days_qf,NA
2018Q1,2018 Q1,S08000019,S08000031,NA,Head & Neck,NA,NA,62day_standard,3,62day_standard_qf,NA,within62days,0,within62days_qf,NA
2018Q1,2018 Q1,S08000019,S08000031,NA,Lung,NA,NA,31day_standard,12,31day_standard_qf,NA,within31days,11,within31days_qf,NA
2018Q1,2018 Q1,S08000019,S08000031,NA,Lung,NA,NA,62day_standard,8,62day_standard_qf,NA,within62days,7,within62days_qf,NA
2018Q1,2018 Q1,S08000019,S08000031,NA,Lymphoma,NA,NA,31day_standard,2,31day_standard_qf,NA,within31days,2,within31days_qf,NA
2018Q1,2018 Q1,S08000019,S08000031,NA,Ovarian,NA,NA,31day_standard,3,31day_standard_qf,NA,within31days,3,within31days_qf,NA
2018Q1,2018 Q1,S08000019,S08000031,NA,Ovarian,NA,NA,62day_standard,2,62day_standard_qf,NA,within62days,2,within62days_qf,NA
2018Q1,2018 Q1,S08000019,S08000031,NA,Upper GI,NA,NA,31day_standard,7,31day_standard_qf,NA,within31days,7,within31days_qf,NA
2018Q1,2018 Q1,S08000019,S08000031,NA,Upper GI,NA,NA,62day_standard,3,62day_standard_qf,NA,within62days,2,within62days_qf,NA
2018Q1,2018 Q1,S08000019,S08000031,NA,Urological,NA,NA,31day_standard,18,31day_standard_qf,NA,within31days,8,within31days_qf,NA
2018Q1,2018 Q1,S08000019,S08000031,NA,Urological,NA,NA,62day_standard,10,62day_standard_qf,NA,within62days,0,within62days_qf,NA
2018Q1,2018 Q1,S08000019,S08000032,NA,Head & Neck,NA,NA,31day_standard,2,31day_standard_qf,NA,within31days,2,within31days_qf,NA
2018Q1,2018 Q1,S08000019,S08000032,NA,Head & Neck,NA,NA,62day_standard,2,62day_standard_qf,NA,within62days,2,within62days_qf,NA
2018Q1,2018 Q1,S08000019,SB0801,NA,Lung,NA,NA,31day_standard,9,31day_standard_qf,NA,within31days,9,within31days_qf,NA
2018Q1,2018 Q1,S08000019,SB0801,NA,Lung,NA,NA,62day_standard,4,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2018Q1,2018 Q1,S08000020,S08000020,NA,Breast,NA,NA,31day_standard,107,31day_standard_qf,NA,within31days,95,within31days_qf,NA
2018Q1,2018 Q1,S08000020,S08000020,NA,Breast,NA,NA,62day_standard,74,62day_standard_qf,NA,within62days,65,within62days_qf,NA
2018Q1,2018 Q1,S08000020,S08000020,NA,Cervical,NA,NA,31day_standard,8,31day_standard_qf,NA,within31days,7,within31days_qf,NA
2018Q1,2018 Q1,S08000020,S08000020,NA,Cervical,NA,NA,62day_standard,4,62day_standard_qf,NA,within62days,2,within62days_qf,NA
2018Q1,2018 Q1,S08000020,S08000020,NA,Colorectal,NA,NA,31day_standard,71,31day_standard_qf,NA,within31days,66,within31days_qf,NA
2018Q1,2018 Q1,S08000020,S08000020,NA,Colorectal,NA,NA,62day_standard,43,62day_standard_qf,NA,within62days,27,within62days_qf,NA
2018Q1,2018 Q1,S08000020,S08000020,NA,Head & Neck,NA,NA,31day_standard,23,31day_standard_qf,NA,within31days,22,within31days_qf,NA
2018Q1,2018 Q1,S08000020,S08000020,NA,Head & Neck,NA,NA,62day_standard,11,62day_standard_qf,NA,within62days,10,within62days_qf,NA
2018Q1,2018 Q1,S08000020,S08000020,NA,Lung,NA,NA,31day_standard,103,31day_standard_qf,NA,within31days,92,within31days_qf,NA
2018Q1,2018 Q1,S08000020,S08000020,NA,Lung,NA,NA,62day_standard,69,62day_standard_qf,NA,within62days,59,within62days_qf,NA
2018Q1,2018 Q1,S08000020,S08000020,NA,Lymphoma,NA,NA,31day_standard,33,31day_standard_qf,NA,within31days,33,within31days_qf,NA
2018Q1,2018 Q1,S08000020,S08000020,NA,Lymphoma,NA,NA,62day_standard,9,62day_standard_qf,NA,within62days,8,within62days_qf,NA
2018Q1,2018 Q1,S08000020,S08000020,NA,Melanoma,NA,NA,31day_standard,46,31day_standard_qf,NA,within31days,45,within31days_qf,NA
